name,@lat,@lon,addr:street,contact:phone,contact:website,opening_hours
Il Piccolo Drouot,48.8741188,2.3417958,,,,
Speed Africa,48.8879512,2.3536024,,,,
Restaurant Sénégalais,48.8880385,2.3534429,,,,
Mizupoke,48.8766901,2.3361794,Rue Saint-Lazare,,,
Restaurant Chez Ma Coco,48.8878917,2.3540201,,+33 1 42 64 13 17,,
Keur Bour Guewel - Restaurant sénégalais,48.8871958,2.3553748,,,,
La Fa Brick,48.8872707,2.3546339,Rue Myrha,,,
Koyaka Kitchen,48.8871147,2.3530571,,,,
Restaurant L'Etoile,48.8868598,2.3521358,,,,
Restaurant - Simo,48.8867779,2.3515624,,,,
Pois chic,48.8355966,2.3181408,,,,
Potcha5,48.8643110,2.3497451,Rue Tiquetonne,,,"Mo-Fr 12:00-15:00,19:00-23:00; Sa 12:30-15:30,19:30-24:00"
Vidici,48.8429171,2.3644028,,,,"Mo-Fr 08:00-16:30; Sa,Su 10:00-19:00"
L'Annexe,48.8427530,2.3635344,,,,
Le Bonheur,48.8425248,2.3633695,,,,
Iki,48.8424900,2.3633467,,,,
Restaurant - B - Solution,48.8878704,2.3522519,,,,
Bar Restaurant - Mienandi,48.8879103,2.3520547,,+33 9 53 08 14 67,,
Au Nouveau Nez,48.8661975,2.3770012,Rue Saint-Maur,,,Tu-Sa 12:00-24:00
Mian Fan,48.8747800,2.3314887,Rue de Mogador,+33 1 56 54 01 55,http://www.mianfan-mogador.fr/,Mo-Sa 12:00-23:00; Su 12:00-22:00
IL Brigante,48.8921794,2.3400395,Rue du Ruisseau,,,"Mo-Sa 12:00-14:30,19:30-23:30; Su 19:30-23:30"
Deux Bistrot de chefs,48.8681239,2.3739291,Rue de la Fontaine au Roi,,,"Tu 19:00-22:00; We-Sa 12:00-15:00,19:00-22:00; Su 12:00-15:00"
L'Écume Saint-Honoré - Restaurant,48.8659441,2.3312119,,+33 1 42 61 93 87,https://www.facebook.com/lecumesainthonore/,"Tu-Th 11:00-19:00,Fr-Sa 11:00-22:00"
Poissonnerie EBISU,48.8583716,2.3729280,Rue du Chemin Vert,,,
Bar à Iode - Charonne,48.8533837,2.3830737,Rue Jean Macé,,,"Tu-Sa 12:00-15:00, Tu-Sa 19:00-23:00"
Bar à Iode - Saint-Germaine,48.8497018,2.3516467,,+33 1 43 29 99 21,http://www.baraiode.fr,"Tu-Sa 12:00-15:00, Tu-Sa 19:00-23:00"
Restaurant L'Huîtrier,48.8797665,2.2962206,,,http://www.huitrier.fr,"Mo-Su 12:00-14:30, Mo-Su 19:00-22:30"
Pain d'Épices,48.8531781,2.3539375,,,,
Co,48.8966278,2.3429355,Rue Esclangon,,,"Tu-We 14:00-24:00, Th-Sa 14:00-02:00"
Les Pirates de Montmartre - La Cuisine,48.8933911,2.3424474,Rue du Poteau,,,"Tu-We 10:00-15:00, Tu-We 18:00-21:00, Th 10:00-15:00, Th 18:00-21:00, Fr 10:00-17:00, Fr 18:00-21:00, Sa 10:00-21:30, Su 10:00-13:30"
Le Réfectoire,48.8708004,2.3584296,,,,
Aux Bons Crus,48.8571557,2.3800072,,,,"Mo-Su 12:00-14:30,19:30-22:30"
Il Vantaggio,48.8384155,2.2595891,,,,
Sanjo,48.8663469,2.3331574,,,,"Mo-Sa 12:00-14:30, 18:30-22:15"
Beau & Fort,48.8741043,2.3420981,Rue du Faubourg Montmartre,,,"Mo-Sa 10:00-23:00,Su 10:30-16:00"
La poketerie,48.8739937,2.3417873,,,,
Tham's,48.8740120,2.3410975,,+33 9 84 55 67 40,http://www.thams.fr/,
Line Sushi,48.8740953,2.3431805,,+33 1 45 23 18 29,,
Bianco,48.8650408,2.3469967,,+33 1 40 39 00 00,https://www.biancoparis.com/,
Maria,48.8651148,2.3467843,,,http://cesar-restaurant.com,
Girasole Due,48.8308564,2.3486133,,,,
Chez Y Lan,48.8339003,2.3269636,,,,"Tu-Sa 12:00-14:30,19:00-22:30"
Seoul Opera,48.8675917,2.3331044,Rue Danielle Casanova,,,
Ma Chère et Tendre,48.8792170,2.2849655,Boulevard Gouvion-Saint-Cyr,,,"Mo-Fr 12:00-14:00, 19:00-22:30"
Valma,48.8696227,2.3661505,Quai de Valmy,+33 1 40 36 89 22,https://www.brasserie-valma.fr,12:00-23:00
Com Viet,48.8284395,2.3455569,Rue Vergniaud,,,"Mo-Sa 12:00-15:00,19:00-22:00"
Les enfants sauvages,48.8743252,2.3620132,,,,
La nociera,48.8674017,2.3461346,,+33 1 42 33 24 33,,
Ichi Ramen,48.8672999,2.3457211,,+33 9 77 85 65 73,http://www.foliedouce-chapeau.fr/,
Wepok,48.8671987,2.3454178,,,https://www.mypoki.com/,
Orient Express,48.8751412,2.3430484,,,,
Pastaland,48.8916846,2.3208162,,,,
Maison Lacaille,48.8926060,2.3249587,,,,
Le Bon Bobun,48.8918579,2.3216479,,,,Mo-Sa 11:45-15:00; Mo-Sa 18:45-21:45
La Petite Maison dans la Cour,48.8530787,2.3610130,,+33 6 89 32 00 10,https://www.lapetitemaisondanslacour.fr,We-Fr 12:00-16:00; Sa-Su 12:00-20:00
Kura,48.8575201,2.2749430,,,,
Le Agra,48.8565114,2.2784020,Rue Lekain,,,"Mo-Su 12:00-14:00,18:30-23:00"
Little Romeo,48.8743393,2.3257654,,,,"Mo-Fr 12:00-15:00,19:00-22:00; Sa 12:00-16:00"
Le St Amour,48.8742539,2.3258961,,,,
Spring Rolls,48.8748761,2.3253448,,,,
Kyoto,48.8747208,2.3256018,,,,
Kenavo,48.8747277,2.3257506,,,,
Bontà,48.8748777,2.3254566,,,,
Chez Léon,48.8747294,2.3258521,Rue de l'Isly,,,Tu-Fr 06:00-23:00; Sa 08:00-19:00
La Mascotte,48.8901654,2.3774829,Rue de Crimée,,,
Pizzeria Toda L'Akel,48.8897784,2.3776312,,,,
Sellae,48.8387321,2.3596622,Rue des Wallons,,,"Tu-Sa 12:15-15:00, 19:15-23:30"
Le Desnoyez,48.8711229,2.3787246,Rue Dénoyez,,,
Bon Ga,48.8428985,2.3866518,Rue Montgallet,,,"Tu-Su 02:00-04:30,09:00-22:30"
Le Zenbar,48.8851474,2.3704197,Avenue de Flandre,,,
Oketa,48.8854758,2.3708354,Avenue de Flandre,,,
Culture Crêpes,48.8533305,2.3426040,Rue Saint-André des Arts,,,
Crêperie des Arts,48.8532667,2.3423257,Rue Saint-André des Arts,,,
L'Isolotto,48.8532639,2.3424186,Rue Saint-André des Arts,,,
Topoly,48.8532570,2.3425340,Rue Saint-André des Arts,,,Mo-Su 11:30-00:00
SOS Chef,48.8530485,2.3425078,,,,11:30-22:30
Bonito y Sabroso,48.8530451,2.3423681,,,,"Tu-Th,Su 18:30-24:00, Fr-Sa 18:30-02:00"
Le Saint-André,48.8529559,2.3425881,Rue Danton,,,
Bo Bun 11,48.8444381,2.3546312,,,,"Mo-Su 12:00-15:00, Tu-Sa 18:30-22:00"
BBQ Rhino Rouge,48.8494896,2.3766328,,,,
La Tour de Flandre,48.8897074,2.3760268,Avenue de Flandre,,,
Le Flandre,48.8893567,2.3755799,Avenue de Flandre,,,
Délicatesse Exotique,48.8885210,2.3745301,Avenue de Flandre,,,
You Tek Heng,48.8878774,2.3737774,Avenue de Flandre,,,
Traiteur Shangai,48.8873539,2.3731384,Avenue de Flandre,,,
Basilicata,48.8265677,2.3235948,,,,
La Poutinerie,48.8723356,2.3483342,,+33 9 84 44 68 18,https://lapoutinerie.fr/,"Mo 11:30-14:30; Tu-Sa 11:30-14:30,19:30-22:30"
dante,48.8747421,2.3539367,,,https://www.danterestaurant.info/,
Bro Falafel Bar,48.8505202,2.3834041,Rue du Faubourg Saint-Antoine,,,
Volare,48.8649961,2.3589800,,,,
Kapunka Vegan,48.8677861,2.3485336,Rue de Damiette,+33 1 42 33 78 99,https://kapunkagroup.com/pages/vegan,"Mo-Fr 11:30-15:00, 18:30-23:00; Sa, Su 11:30-15:30, 18:30-23:00"
Chiche,48.8707939,2.3588107,Rue du Château d'Eau,,,Mo-Tu 12:00-14:30; We-Fr 12:00-22:00; Sa 10:00-22:00; Su 10:00-16:00
Moussa L'Africain,48.8635261,2.3488598,,,,
Les Halles Thaï,48.8630841,2.3486560,,,,
Waza Sushi,48.8621274,2.3637722,,,http://www.wazasushi.fr,Mo-Su 11:00-23:00
Suan Thai,48.8619943,2.3640317,,,http://suanthai.fr,"Mo-Su 11:00-15:00, 18:00-23:00"
Ai Hsu,48.8609731,2.3688535,Rue Saint-Sébastien,,,"Mo-Sa 12:00-15:30, 19:00-22:00"
Özlem,48.8739107,2.3485788,,+33 1 75 50 67 26,,Mo-Sa 11:30-16:30
Les Petites Écuries,48.8739261,2.3502922,,+33 1 48 24 02 90,https://www.lespetitesecuriesparis.com/,
I Love Bobun,48.8752010,2.3329416,,,,
Sainbol,48.8754953,2.3405363,Rue du Faubourg Montmartre,,,
Da Vito,48.8556778,2.3712166,,,,
Au Grand Comptoir,48.8738113,2.3648367,Rue de la Grange aux Belles,,,
Couleurs Canal,48.8723136,2.3630901,Rue de Lancry,,,
Kebab Élysée L'Étoile,48.8760337,2.2896736,,,,
Pizza Pizze,48.8762745,2.2903030,,,,
L'Obligado,48.8758508,2.2896710,,,,
Mogo,48.8748917,2.3312217,,,,Mo-We 12:00-15:00
Trois B,48.8836813,2.3745431,Avenue Jean Jaurès,+33 1 42 00 22 01,https://www.troisbrestaurant.fr,"Mo-Fr 12:00-14:00,19:00-22:00,Sa 12:30-14:30,19:30-22:30"
Bo Bun,48.8922085,2.3783462,Avenue de Flandre,,,
Mamatchai,48.8612016,2.3442992,,+33 1 40 41 98 94,http://www.mamatchai.fr,"Mo-Fr 11:30-16:00,19:00-22:30; Sa 12:00-22:30"
Café des Tuileries,48.8645462,2.3300619,,,,
Darna,48.8661566,2.3833895,Boulevard de Ménilmontant,,,
Sas Je 88,48.8369714,2.3721641,Boulevard Vincent Auriol,,,
Nostrum,48.8426877,2.3223129,,,,
Le Saut du Crapaud,48.8315862,2.3242376,,,,
Cèpe & Figue,48.8533816,2.3390294,Cour du Commerce Saint-André,,,"Tu-Fr 12:00-15:00,18:00-23:00; Sa 12:00-23:00"
L'Impasto,48.8490162,2.3745017,Rue Traversière,,,"Mo-Su 12:00-15:00, 19:00-22:30"
Mavrommátis,48.8598547,2.2790457,,+33 1 40 50 70 40,http://www.mavrommatis.com,"Tu-Sa 12:00-14:00,19:00-22:00"
Saveur du Si Chuan,48.8753895,2.3409007,,,,"Tu-Su 12:00-15:00,18:30-22:30"
Pho 168,48.8716765,2.3769614,,,,
Le Tais,48.8705943,2.3781912,,,,
"Vero, l'Autre Cantine",48.8585431,2.3766299,Rue Popincourt,,,
Les Polissonnes,48.8760439,2.3696097,,,,
KBG Au Saint Benoît,48.8543081,2.3326995,,,,
Siamsa,48.8675070,2.3702350,Rue de la Pierre Levée,+33 1 43 38 34 72,,"Mo,Su off; Tu-Sa 12:00-13:30,19:30-22:00"
Café Templier,48.8388520,2.3147748,Rue de l'Armorique,,,"Mo-Fr 09:00-16:30,18:00-22:00"
Le Notable,48.8750570,2.3732400,,,,
Chez Qian 鍋得缸,48.8769966,2.3516761,Rue de Chabrol,,,
L'Office,48.8739584,2.3474526,,,,
Akira,48.8813717,2.2917188,,,,
Toranj,48.8401529,2.3406199,,,https://restaurant-toranj.fr,"Tu-Su 12:00-14:30, Mo-Su 19:00-23:30"
Li Thang,48.8403548,2.3405417,,,,"Mo-Sa 11:30-15:00,19:00-23:00"
Le Presles,48.8528875,2.2971320,,,,
Koï,48.8545591,2.3075491,Rue Chevert,,,"Mo-Sa 11:30-14:45,18:00-22:45; Su 18:00-22:45"
Le Jardin de l'Inde,48.8715604,2.3540139,Passage Brady,,,
Le Buffet de la Gare,48.8751160,2.3579616,,,,
Sweet Rawmance,48.8357185,2.3245893,Rue Daguerre,,,
Jah Jah by Le Tricycle,48.8731478,2.3531601,Rue des Petites-Écuries,+33 1 46 27 38 03,,Mo 12:00-18:00; We-Sa 12:00-22:30; Su 12:00-17:00
Aux Deux Saveurs,48.8464573,2.3733193,,,,"Mo-Fr 12:00-14:30,19:00-22:00"
La Mamma,48.8701139,2.3788103,,,,
Comptoir Veggie,48.8500449,2.3745248,,,,Tu-Sa 10:00-18:00
Grounded,48.8545380,2.3842501,,,,"Mo,We-Sa 08:00-18:00 open; Tu 06:00-24:00 closed; Su 09:00-17:00 open"
Les Inséparables,48.8902717,2.3421566,Rue Francœur,,,"Mo-Th 19:30-22:30; Fr 19:30-23:30; Sa 11:00-15:00,19:30-23:00; Su 11:00-15:30"
Soukhothai,48.8891754,2.3456037,Rue Custine,,,"Th-Tu 12:00-14:30,19:00-23:00"
Les Jardins de Shah Jahan,48.8430801,2.3133987,,,,
XV Burger,48.8430515,2.3132955,,,,"Mo-Sa 11:30-15:00, 18:00-23:00; Su 18:00-23:00"
K-Town,48.8432143,2.3132132,,,,
Les Fêtes Galantes,48.8478712,2.3473683,Rue de l'École Polytechnique,,,
Les Sans-Culottes,48.8536089,2.3730502,,,,
La Nouvelle Rôtisserie,48.8737633,2.3706275,Rue Jean et Marie Moinon,,,
Sushi Club,48.8541182,2.3719557,,,,
Le Monde des Grillades,48.8542046,2.3715595,,,,
Le Pichet de Paris,48.8699554,2.3044771,,,,
Zango,48.8633232,2.3484968,,+33 1 40 26 27 27,https://www.zango.fr/,
Le Brandevin,48.8538474,2.2655505,Rue du Docteur Blanche,,,Tu-Fr 07:00-23:00; Sa 08:00-23:00
La Mie Dinette,48.8745497,2.3320945,Rue Joubert,,,
PeGast,48.8746626,2.3320972,,,,
Les Crêpes de Louis-Marie,48.8404098,2.3501980,,,,"Mo-Sa 11:30-15:00, 19:00-23:00"
Comptoir Coréen,48.8172283,2.3403830,,+33 1 40 19 63 26,https://www.facebook.com/comptoir.coreen/,"Sa,Su 12:00-15:30, Sa 18:00-21:00, Mo-Fr 12:00-14:30,18:00-21:00"
La Cuisine de Chez Moi,48.8740948,2.3466612,Rue Richer,+33 6 70709936,,Mo-Sa 19:00-22:30
Yankey,48.8294002,2.3513657,,,,
Aussi(e),48.8643284,2.3740790,Rue Neuve Popincourt,,,
Saigon Hanoi,48.8557714,2.3922534,,+33 1 43 67 42 41,,Mo-Sa 11:00-22:30
Privé de Dessert,48.8814244,2.3411331,Rue Lallier,,,
Zen Bo Bun,48.8766857,2.3362409,,,,
Les 400 Coups,48.8371345,2.3823529,,,,Mo-Fr 11:00-20:30; Tu off; Sa 11:00-22:00; Su 11:00-19:00
Crêperie Brocéliande,48.8843890,2.3411390,,,,
Mardin Soupe,48.8704535,2.3528693,Rue du Faubourg Saint-Denis,,,
,48.8679745,2.3030490,,,,
Ibrik Kitchen,48.8687422,2.3467411,Rue de Mulhouse,+33 1 70 69 42 50,,Mo-Sa 12:15-10:30
L’As de Trèfle,48.8636304,2.3433370,Rue Coquillière,,,
Levantine,48.8715656,2.3681377,Rue Bichat,,,"12:00-15:00,18:30-22:30"
L'Osteria,48.8536194,2.3431090,,,,"Mo-Sa 12:00-15:00, Mo-Th 18:00-23:00, Fr-Su 18:00-23:30"
Marcel,48.8884071,2.3353700,Villa Léandre,,,Mo-Su 10:00-23:00
I Cugini,48.8751950,2.3511212,,,,
Aroi Dee,48.8503785,2.2706407,,,,"Th-Tu 11:30-14:30, 18:30-22:30"
Moo Thaï,48.8762805,2.2958743,,,,Mo-Fr 18:00-22:00
Ago,48.8860932,2.3935529,,,,
Idea Sushi,48.8864550,2.3930101,,,,"18:10-23:00, Mo-Sa 11:00-15:00"
Le Talon Caché,48.8831173,2.3007840,,+33 1 45 75 36 04,,"Tu-Su 12:00-14:30, Tu-Fr 19:30-22:30, Sa 19:30-23:00, Su 12:00-15:00"
Madama,48.8427324,2.3243127,,,,
Mimi,48.8463381,2.3206658,,+33 1 83 89 52 85,,
Les Anges Gourmands,48.8772032,2.3446981,Rue Marguerite de Rochechouart,,,
Birdy's,48.8518532,2.3992555,Rue Planchat,,,
Auberge Bressane,48.8565791,2.3085790,,,,
Les Parisiennes,48.8558711,2.3082775,Avenue de la Motte-Picquet,,,
Café Max,48.8565251,2.3091993,,,,
Quai Nedy,48.8509940,2.2787133,Rue Maurice Bourdet,,,
La Source,48.8581632,2.3102277,Boulevard de la Tour Maubourg,,,
Mora,48.8936084,2.3223675,,,,"Mo-Sa 10:00-24:00,00:00-01:30"
Cantine de Lotus,48.8693959,2.3345370,Rue de la Michodière,+33 1 42 65 38 90,http://cantinedelotus.com/,
La Maison Pourpre,48.8708946,2.3765167,Rue Louis Bonnet,,,
Da Graziella,48.8738058,2.3498117,,,,
New Hawaïenne,48.8710308,2.3765493,Rue Louis Bonnet,,,"Mo-Su 12:00-15:00, Tu-Su 18:00-22:30"
Le Paradis du Fruit,48.8835412,2.3264423,Boulevard des Batignolles,,,Mo-Su 12:00-01:00
Le Boétie,48.8731523,2.3121877,,,,Mo-Fr 08:30-14:30
Chez ma Poule,48.8512746,2.2774096,,+33 6 08 64 16 68,,
Le Gros 7,48.8512793,2.2774388,,+33 1 45 25 07 77,,
New Jawad Longchamp,48.8650765,2.2902238,,,,"Mo-Su 12:00-14:30, 18:30-23:30"
Chez Véro,48.8714646,2.3804748,Rue Ramponeau,,,"""mardi au vendredi midi et soir"""
Le Potager de Charlotte,48.8816005,2.2979993,,,,"Th-Sa 12:00-14:30, 19:00-22:30; We 19:00-22:30; Su 11:00-15:00"
Tutto Bene,48.8351863,2.3265707,,,,
Coffee Anjapper,48.8828605,2.3597977,Rue Cail,,,Mo-Su 11:00-23:00
Atelier Roulière,48.8516443,2.3336590,,,,"Mo-Su 12:00-14:30,19:00-23:00"
Billili,48.8806872,2.3499983,,+33 9 87 76 27 49,,"Tu-Sa 12:00-15:00,18:30-22:30"
Ugarit,48.8362287,2.2897503,,,,
Monak,48.8667946,2.2976962,,,,
Les Maréchaux,48.8731350,2.2929001,,,,
Mojito Habana,48.8739942,2.2927049,,,,
Chez Raja,48.8601232,2.3094805,Rue Surcouf,,,
La poule au pot,48.8610384,2.3093344,,,,
Le Louis,48.8642427,2.3414005,,,,"Mo-Fr 12:00-14:30, Th-Sa 19:00-22:00, Sa,Su 11:00-16:00"
Little Baobai,48.8756793,2.3414884,Rue de Châteaudun,,,
Ravioli Chinois Nord-Est,48.8726635,2.3752410,Rue Civiale,,,"PH,Th-Tu 11:00-23:00"
George V,48.8652469,2.3011265,,,,
Café Foufou,48.8630614,2.3686085,Rue Oberkampf,,,Mo-Su 08:00-18:00
Mignon café,48.8896161,2.3361530,Rue Caulaincourt,,,Mo-Fr 08:30-18:00; Sa-Su 09:30-18:00
Baba Zulu,48.8711142,2.3639913,Rue Beaurepaire,,,"Mo-Sa 12:00-14:30, 19:00-22:30"
Rêves D'afrique,48.8340718,2.3223017,,,,
Trois Fois Plus de Piment,48.8318932,2.3275894,Rue Mouton Duvernet,,,"Th-Tu 12:00-14:30, 18:30-22:30"
Le noctambule,48.8715582,2.3808558,,,,
L'Africana,48.8710902,2.3791690,,,,
L'Assiette,48.8334475,2.3239278,,,,
Tripletta,48.8702466,2.3794903,,,,
Chez René et Gabin,48.8703498,2.3793457,,,,
Eat my Balls,48.8618506,2.3802587,,,,
Bowly Poke,48.8672954,2.3327201,,,,
Le Ruisseau,48.8311061,2.3285617,,,,"Tu-Su 12:00-14:30,19:00-22:30"
L'Inspiration,48.8410478,2.3147864,Boulevard Pasteur,,,
Gomu Burger,48.8696715,2.3704565,Rue du Faubourg du Temple,,,Su-Th 12:00-23:00; Fr-Sa 12:00-00:00
Cavalier,48.8684222,2.3664704,,,,
Indiana Café,48.8494200,2.2826241,,+33 1 42 96 86 62,http://www.indianacafe.fr/,
Papelli,48.8716058,2.3569242,Rue du Faubourg Saint-Martin,,,
Akita 16,48.8529671,2.2756181,Rue de l'Assomption,,,Mo-Sa 11:00-22:30
Pizza Hut,48.8600499,2.3075284,Rue Jean Nicot,,,"Mo-Fr 11:30-14:30, 18:00-23:00; Sa-Su 11:30-23:00"
Cœur de Breizh,48.8421840,2.3244048,,,,
Simone Lemon,48.8742544,2.3393076,,,,"Mo-Fr 11:45-14:45, 09:00-18:00; Sa, Su 11:30-16:00"
Le Caulaincourt,48.8894149,2.3364205,Rue Caulaincourt,,,Tu-Sa 19:00-02:00
Signature,48.8844117,2.3413057,,,,We-Su 19:00-23:00
Eataly Paris Marais,48.8584124,2.3543579,Rue Sainte-Croix de la Bretonnerie,,,Mo-Su 10:00-23:00
Buffalo Grill,48.8673565,2.3625214,,,,
Fouxing,48.8499497,2.3432468,,,,"Mo-Fr 11:45-14:45,18:30-22:30; Sa 11:45-15:00,18:30-22:45; Su off"
Sushi Gan,48.8668579,2.3361101,,,,
Grand Corona,48.8649171,2.3009044,,,,
Le Coin des Amis,48.8903206,2.3434979,Rue du Mont Cenis,,,
Les Saveurs d'Abyssinie,48.8404121,2.3502872,,,,"Tu-Sa 12:00-14:00, 19:00-23:00, Su 11:00-15:00, Mo closed"
Chez Papa,48.8573597,2.3805386,Boulevard Voltaire,,,Mo-Su 06:30-00:00
La Fabbrica,48.8793047,2.3366757,,,,
Tong Fang,48.8768493,2.4072249,,,,
Capri,48.8674931,2.3323721,,,,
Alfio,48.8580452,2.2998447,,,,
Sri Kailasha,48.8708241,2.3765064,,+33143570022,,"Tu-Su 11:00-15:00,18:30-23:00"
Asie Bowl,48.8710883,2.3765623,,,,
Ozi,48.8663815,2.2855778,,,,
Le Bistro Parisien,48.8601867,2.2932469,,,,
La Tour de Jade,48.8705807,2.3349162,,,,"Mo-Fr 12:00-14:30, 18:00-23:00; Sa, Su 18:00-23:00"
Les Noces de Jeannette,48.8710877,2.3382478,Rue Favart,,,
O'Koyoto,48.8656213,2.4056442,,,,
Le Beurre Noisette,48.8356264,2.2848496,,+33 1 48 56 82 49,http://www.lebeurrenoisette.com/,"Tu-Sa 12:00-14:15,19:00-22:00"
Le Petit Beurre,48.8357256,2.2850019,,,,
Saint Mercure,48.8360693,2.2843872,,,,
Enza Famiglia,48.8516520,2.3184772,,,,
Bululú Arepera - Specialité du Vénézuéla,48.8910505,2.3396693,Rue de la Fontaine du But,,,"Sa,Su 12:00-23:00; Mo-Fr 12:00-14:30,18:00-23:00"
Zaoka,48.8413767,2.3509135,,,,We-Sa 19:30-22:00
aji dulce,48.8778931,2.3379234,Rue Notre-Dame-de-Lorette,,,
Le comptoir Boutary,48.8792031,2.3348746,,,,
Alice Pizza,48.8355914,2.2954398,,,,Mo-Su 11:30-00:00
La Cervoise,48.8706321,2.3077413,,,,
Pizza Momo,48.8549171,2.3612488,,+33 1 42 72 36 35,,"Mo-Su 12:00-15:00,18:30-24:00"
Restaurant du Marché,48.8304297,2.2961927,,,,"Mo-Sa 12:00-14:30,18:30-22:30; Su 12:00-15:00"
Bistro Indochine,48.8308003,2.2964676,,,,"Tu-Sa 12:00-14:00,19:00-22:00"
Halfaouine,48.8333997,2.2984598,,,,
Chez Cézigue,48.8351914,2.3003019,,,,"Mo-Fr 12:00-14:00, 19:45-22:00"
Au Kir Breton,48.8349476,2.3022964,,,,"Tu-Su 11:30-15:00, 18:30-22:30"
Taki,48.8509615,2.2916907,,+33 1 45 79 42 28,,"Mo-Sa 12:00-14:15,19:00-22:15"
Nagoya Japanese,48.8538627,2.3387106,,,,
La Margherita,48.8356703,2.4019530,,+33 9 53 63 13 96,,"12:00-15:00,19:00-23:00"
Jeongané,48.8318838,2.3042852,,+33 9 73 56 35 88,,"Tu-Su 11:00-14:40,18:00-23:00"
La Mirabelle,48.8317300,2.3028279,,,,
Pizzeria Rebellato,48.8686176,2.2817137,,,,
La Zuppiera,48.8866069,2.3046270,,+33 1 46 22 80 10,http://www.lazuppiera.fr,
Bistrot Jadis,48.8856493,2.3039029,,+33 1 42 67 88 18,,"Mo-We, Fr 10:00-16:00; Th 10:00-22:15"
Comme à la Campagne,48.8302652,2.3673552,,,,
Le Commerce,48.8339960,2.3080854,,,,
Le Select,48.8426185,2.3283851,Boulevard du Montparnasse,,,Su-Th 07:00-02:00; Fr-Sa 07:00-03:00
To restaurant,48.8714487,2.3644857,,,,
Tasty Trip,48.8732406,2.3702963,,,,
Festin de Chine,48.8780289,2.3691724,,,,
Mangez et Cassez-Vous !,48.8540200,2.3950265,,,,"Mo-Sa 11:30-14:30,19:00-22:00"
Akitaya,48.8902195,2.3423201,Rue Francœur,,,"Mo-Sa 12:00-15:00, 18:45-23:00; Su 18:45-23:00"
Nagoya,48.8453071,2.3205703,,+33 1 45 49 23 38,http://www.nagoya.fr/,"Mo-Fr 11:30-14:30,18:30-22:30; Sa-Su 18:30-22:30"
Chez Vincent,48.8871620,2.2970123,Boulevard Berthier,,,
Raphaël H,48.8737199,2.3066885,,,,Mo-Fr 11:30-15:00
Le Schiap,48.8730545,2.3054479,,,,
Annapurna,48.8735176,2.3063143,,,,
Barista & Baker,48.8737682,2.3067736,,,,
Bistro Brute,48.8738218,2.3068772,,,,
La Halte,48.8892801,2.3443979,Rue Custine,,,Mo-Su 07:00-02:00
Quai des Pêcheurs,48.8769522,2.3306045,,,,"Mo-Sa 12:00-14:30,18:30-22:30"
Soup'Thai,48.8628715,2.3594009,,,,
Gang Nam e,48.8646222,2.3560935,,,,
Urban Greener,48.8865643,2.3455254,Rue Muller,,,"Tu-Fr 19:00-21:30; Sa 11:30-15:00,19:00-21:30; Su 11:30-16:00"
Le Petit Bleu,48.8863211,2.3452194,,,,
Il Padrino,48.8894061,2.3439862,Rue Custine,,,Su-Th 19:00-23:30; Fr-Sa 19:00-24:00
Bar à Momos,48.8496049,2.3870701,,,,
Sushi Villa,48.8496545,2.3868217,,,,"Mo-Fr 12:00-14:30,19:00-22:30; Sa,Su 19:00-22:30"
Mazazic,48.8497613,2.3860373,,,,
Dino,48.8582906,2.2736409,,,,Mo-Su 07:00-23:00
Le Grand Bistro Muette,48.8583151,2.2732963,,,,Mo-Su 12:30-23:30
Swann et Vincent,48.8467721,2.3048538,,,,
Chez Plumeau,48.8863279,2.3403024,Place du Calvaire,,,Mo-Su 11:00-24:00
Mariba,48.8886675,2.3218084,Rue Legendre,,,"Tu-Sa 12:00-14:00,19:00-22:00"
Restaurant Végé,48.8459617,2.2954314,,+33 9 87 46 46 25,,Mo-Sa 11:00-24:00
Brasserie La Tour,48.8439231,2.3723183,,,,
Café Hugo,48.8559380,2.3667622,,,,
,48.8887170,2.3459554,Rue Labat,,,
Enishi,48.8887329,2.3460385,Rue Labat,,,
Maimika,48.8886128,2.3458940,Rue Lambert,,,
Yokoso,48.8870403,2.3474535,,+33 1 46 06 32 53,,"Mo-Sa 11:45-14:45,18:30-22:30; Su 18:30-22:30"
Le Crabe Marteau,48.8763926,2.2906227,,+33 1 44 09 85 59,,
Tokyo Sakanaya,48.8927138,2.3265212,,,,
Aux Saveurs d'Italie,48.8929463,2.3266356,,,,
Bulgogi,48.8709082,2.3767601,Rue Louis Bonnet,,,
Il Laboratirio,48.8918417,2.3215339,,,,
Felicity Aussi,48.8497729,2.4062682,,+33 9 72 82 77 95,https://www.facebook.com/felicityaussi,Mo-Th 11:30-15:00
La Traversée,48.8873337,2.3475131,,+33 9 54 86 79 95,https://www.latraverseeparis.com,"Tu-Fr 12:00-14:00,19:00-22:30; Sa 12:30-14:30,19:00-22:30; Mo 19:00-22:30"
La Cantine de Montmartre,48.8868474,2.3477985,,,,
Pink Flamingo,48.8412163,2.3931621,,,,"Su-Th 12:00-15:00, Th,Su 19:00-23:00, Fr,Sa 12:00-15:00,19:00-24:00"
JBC Paris,48.8865386,2.3461950,,,,
La Travesia,48.8863867,2.3454779,,,,
X Lagrange,48.8515108,2.3476013,,,,
Missyou Poke,48.8451822,2.3885901,Place Maurice de Fontenay,,,
Sarté,48.8857219,2.3458419,,,,
